title,artist,album,isrc,isFound
Dna.,"Kendrick Lamar","Best of 2017 Hip Hop",USUM71703079,1
"Tomorrow Never Knows","The Beatles",Revolver,GBAYE0601506,1
Фосфор,PHARAOH,Phosphor,FR59R1630667,1
"Whatever (Remastered)",Oasis,"Definitely Maybe (Remastered)",GBQCP1400077,1
"Hurry Up","Goth Money",Trillionaires,USY1R1580805,1
Indelible,DNTST,Indelible,TCACR1626248,1
Pickadulverman,Jävlaranamma,Falmskärm,SEXCH9200108,1
187,"Welcome 2 Chiraq, Lud Foe","Welcome 2 Chiraq (Lud Foe Edition)",QZ8251822386,1
"Leaning Against the Wall","Kings of Convenience","Quiet Is the New Loud",GBDCG0000088,1
"Bring It Back","Chris Travis","The Ruined",TCADK1787251,1
"Hatin On Me","Kodak Black","Project Baby",USUYG1069649,1
PRIDE.,"Kendrick Lamar",DAMN.,USUM71703084,1
"I See a Bop (feat. Relly Rell & Dame)",Taj-He-Spitz,"Live Fast Die Young",USBAE0900490,1
"Giant's Despair","Strand Of Oaks","Pope Killdragon",TCAAT1008588,1
"Till It's Gone",Yelawolf,"Love Story",USUM71413596,1
"Adagio in D Minor (From ""Sunshine"")","The City Of Prague Philharmonic Orchestra","Music from Sunshine & 28 Days Later",GBAJC0900181,1
"Ode To Nujabes","Funky DL","Ode To Nujabes",GBKPL1134842,1
"Song for You","Less Is More","Amid the Flowers",TCABY1488754,1
Sosa,"40000 Gang",Anarchie,FRUM71501372,1
Reminder,"The Weeknd",Starboy,USUG11600998,1
Niice,Berner,Packs,USUYG1123379,1
MotorSport,"Migos, Nicki Minaj, Cardi B","Culture II",USUM71712002,1
"Gold & Silver","Colour Haze",Tempel,NLM930820012,1
"Baltimore Blues No. 1","Deer Tick","War Elephant",USME31000087,1
Energy,Pouya,Energy,TCACH1599892,1
Magnolia,"$uicideBoy$, KirbLaGoop",Gray/Grey,QM8DG1600614,1
Eventually,"Tame Impala",Currents,AUUM71500296,1
"Black Tears","Heaven Shall Burn","Iconoclast (Pt. 1: The Final Resistance)",US4E40844509,1
"Gunsmoke (feat. Denzel Curry, Nell, J.K. The Reaper & Twelve'len)","Promnite, Denzel Curry, Nell, J.K. The Reaper, Twelve'len","Gunsmoke (feat. Denzel Curry, Nell, J.K. The Reaper & Twelve'len)",QMSDU1600310,1
"Trap Trap Trap","Rick Ross","Rather You Than Me",USSM11701695,1
"No Romance","16yrold KILLY","No Romance - Single",USUM71710631,1
"No Such Thing",Apathy,"Handshakes with Snakes",QMFME1526292,1
"Microphone Master","Das EFX","The Very Best Of Das EFX",USEE10181413,1
"In and Out","Lud Foe","No Hooks",US3DF1632161,1
"Bubbles Buried In This Jungle","Death Grips","Bottomless Pit",USUG11600223,1
"IT G MA REMIX (feat. A$AP Ferg, Father, Dumbfoundead, Waka Flocka Flame)","Keith Ape","IT G MA REMIX (feat. A$AP Ferg, Father, Dumbfoundead, Waka Flocka Flame)",USAT21502446,1
Minnesota,"Lil Yachty, Quavo, Skippa Da Flippa, Young Thug","Lil Boat",QM8DG1600316,1
"With A Little Help From My Friends (Remastered 2009)","The Beatles","The Beatles 1967 - 1970 (Remastered)",GBAYE0601508,1
"Fire In The Twilight","Wang Chung","The Breakfast Club",USAM10500115,1
"In the Aeroplane Over the Sea","Neutral Milk Hotel","In the Aeroplane Over the Sea",USMRG0316017,1
"Demi Sec","Sub-City Keys","Demi Sec",SE5ZO1800801,1
"Way Back Down","Cadet de l'espace","Way Back Down",SE5ZO1801301,1
"Richter: Dream 1 (before the wind blows it all away)","Max Richter",Sleep,DEN961502191,1
Dormiveglia,"Benjamin Gustafsson",Presomnal,TCADI1785713,1
"Still Now",MVS,"Still Now",SE5IB1800263,1
"A Fighting Chance","Trevor Kowalski","Degrees Of Separation",SE5Q51800520,1
Reverie,LUCHS,"KEEN: Complete Concentration Vol. 1",SE5Q51700310,1
"Divine Structure","Charlotte Funke",Episode,SE5ZO1800402,1
Magnetic,"Strange Imagining",Magnetic,SE5IB1800261,1
"Solitude Island","Calm Shores","Fall Of A Raindrop",SE5Q51800075,1
Triangle,"Moon Laika",Triangle,SE5IB1701596,1
"Space 21 (petrichor)","Ben Russell","From Sleep",DEN961500420,1
Glitching,Solvekin,Glitching,SE5IB1701666,1
Anona,"Otto A Totland","The Lost",DEX261782604,1
Anasazi,Morongo,Anasazi,SE5IB1800257,1
"Crystal Clear","Johannes Bornlof","The Road To Meteora",SE5Q51700209,1
La,"Nils Frahm",Screws,GBWZD1204607,1
Dealings,"Jonatan Mollberg","Last Days Of July",SE5Q51700188,1
"Introspection (Edit)",Laraaji,"Introspection (Edit)",GB5P51700168,1
Connection,"Carl Borg","Tasteology Soundtrack",SEYOK1706268,1
Vissel,"José González","Vestiges & Claws",SEVVX1400108,1
"Overture (For Other Halfs)","Brian McBride","When the Detail Lost Its Freedom",USI4R0504154,1
"Floating, Floating","August Wilhelmsson",Transfixed,SE5Q51700728,1
Solitude,"Daigo Hanada",Ichiru,DEZ651703052,1
"Mauve (Fughetta)","Arden Forest",Sapphire,SE5Q51800513,1
"Red Gold Yesterday",LUCHS,Dawning,SE5Q51700284,1
Breathe,"Wilmer Norman",Soon,SE4RG1703101,1
Solêr,"Otto A. Totland",Pinô,DEX261381904,1
"Deep Forest - Cello Version","Christopher Varela","Deep Forest (Strings Version)",SE5IB1702267,1
"Sleepers Beat Theme","Jon Hopkins","Late Night Tales: Jon Hopkins",GBWZD1500101,1
"First Chakra Keynote C (Red) [Remastered]","Steven Halpern","Spectrum Suite (Bonus Version) [Remastered] [feat. Iasos]",US2V97777001,1
"Finding It There",Goldmund,"The Malady Of Elegance",DEX260803903,1
"Wings of Glass","La Reve","Wings of Glass",SE5IB1702119,1
Dawning,"Lights From A Distance",Dawning,SE5IB1701679,1
"Emerald and Stone","Brian Eno, Jon Hopkins, Leo Abrahams","Small Craft On A Milk Sea",GBBPW1000221,1
"Beyond Voyager - Ambient Mix","Nucleus A.D.","Beyond Voyager",SE5IB1800256,1
"Sobraon Occasional","By Lotus","To Be Still",SE5Q51800039,1
"The Giant",Dilia,"The Giant",SE5IB1800254,1
"Degrees Of Separation","Trevor Kowalski","Degrees Of Separation",SE5Q51800519,1
Luna,"Ebb  Flod","KEEN: Peace & Calm Vol. 1",SE5Q51700774,1
Dorotea,Hushed,"In Dreams",SE5Q51800267,1
"An Ending (Ascent)","Brian Eno","Apollo: Atmospheres & Soundtracks (with Daniel Lanois & Roger Eno)",GBAAA0500103,1
"Sleep State Misperception (Part I)","David Wenngren","Sleep State Misperception (Part I)",SE5ZV1809901,1
"Don't Bother They're Here","Stars of the Lid","And Their Refinement of the Decline",USI4R0607771,1
"Without You",Avicii,"AVĪCI (01)",SE5R71700101,1
Us,C.I.D,Automatic,USWB11508767,1
"Sweet Dreams (feat. Kaleena Zanders)","Breathe Carolina Dropgun","Sweet Dreams (feat. Kaleena Zanders) - Single",NLZ541800024,1
"I've Got My Mind Set On You","Various Artists","Caprice! The Story Behind Gerry Granahan's Caprice Label 1960 - 1963",USA371039152,1
Sailing,"Rod Stewart","Atlantic Crossing",USWB10807925,1
"Everlasting Love","Robert Knight","Everlasting Love (Expanded Edition)",USSM16701671,1
"Behind Blue Eyes","The Who","Who's Next",GBAKW7100099,1
"Ain't Doin That","Playboi Carti, Southside","Trap Ye Season 2",TCADM1845359,1
"5 Million (Intro)","Gucci Mane",Droptopwop,USAT21701495,1
"The Middle","Zedd, Maren Morris, Grey","The Middle",USUM71800463,1
"All Along the Watchtower","Jimi Hendrix","Experience Hendrix: The Best Of Jimi Hendrix",USQX90900749,1
"Purple Haze","The Jimi Hendrix Experience","Are You Experienced",USQX90900765,1
"Voodoo Child (slight return)","The Jimi Hendrix Experience","Electric Ladyland",USQX90900750,1
"Divine Sorrow (feat. Avicii)","Wyclef Jean, Avicii","Divine Sorrow (feat. Avicii)",CHB701400002,1
"Don't Cry Dry Your Eyes",Fugees,"Original Album Classics",USSM19603634,1
"No Woman, No Cry",Fugees,"The Score",USSM19600059,1
Hendrix,"Wyclef Jean","Hendrix - Single",USUYG1103956,1
"Soundtrack 2 My Life","Kid Cudi","Man on the Moon: The End of Day (Deluxe)",USUM70981690,1
"Sky Might Fall","Kid Cudi","Man on the Moon: The End of Day (Deluxe)",USUM70981723,1
Phoenix,Rhye,Blood,USC4R1702304,1
Softly,Rhye,Blood,USC4R1702305,1
Sinful,Rhye,Blood,USC4R1702306,1
"Upper Echelon (feat. T.I. & 2 Chainz)","Travis Scott","Upper Echelon (feat. T.I. & 2 Chainz) - Single",USSM11301495,1
"Lady (Hear Me Tonight)",Modjo,"Modjo (Remastered)",FR9W10100535,1
"Bailando (Video Edit)",Paradisio,Bailando,BEP789688132,1
Rasputin,"Boney M.","Daddy Cool",DED160000010,1
"Mr. Brightside - Jacques Lu Cont's Thin White Duke Mix","The Killers, Jacques Lu Cont",Sawdust,USIR20500022,1
"A Storm of Swords","Jedi Mind Tricks","Visions Of Gandhi",US36T0300608,1
Retaliation,"Jedi Mind Tricks","Violent By Design",US36T0402202,1
Contra,"Jedi Mind Tricks, Killa Sha","Violent By Design",US36T0402203,1
"Breath Of God Interlude","Jedi Mind Tricks","Violent By Design",US36T0402205,1
"Meditation Music","Meditation Music Squad","Meditation Music",PL0651507609,1
Zen,"Meditation Music Squad","Meditation Music",PL0651507610,1
"Yoga Practice","Meditation Music Squad","Meditation Music",PL0651507611,1
"Dream Portal","Chris Conway","Celtic Dreamer",GBJKT1120040,1
"Music for Peaceful Sleep","Meditation Spa","2015 Brand New Massage and Meditation Collection for Calming, Manifestation, Abundance, Focus, Yoga and Relaxation",USV351316516,1
Entwined,"Chris Conway","Celtic Dreamer",GBJKT1120045,1
"Forever in My Dreams",Andreas,"Reiki Colours",USV291392409,1
Onward,"Entspannung Ensemble","Beruhigende Musik für Beerdigungen",GBJKT0500148,1
"Wonder of Love","Relaxation Ensemble, Andreas","Music for Meditation",QMFME1373759,1
"In Dreams","Relaxation Ensemble, Clookai","Guided Meditations Music",QMFME1333860,1
Peace,Llewellyn,"Tantric Chillout",GBJKT0920214,1
"Fairie Ring","Relaxation Ensemble, Llewellyn","Music for Meditation & Relaxation",USV351334017,1
"My Angel",Clookai,"Massage Gold",GBJKT0800074,1
"Musik för meditation","Relaxation Ensemble, Chris Conway","Musik för meditation",USV351364719,1
"Base chakra för mediterar","Relaxation Ensemble, Kevin Kendle","Musik för meditation",USV351364720,1
"Uppvaknande för meditation","Relaxation Ensemble, Andreas","Musik för meditation",USV351364721,1
"Den älvamagi","Relaxation Ensemble, Andreas","Musik för meditation",USV351364722,1
"Oceaner av lugn","Relaxation Ensemble, Kevin Kendle","Musik för meditation",USV351364723,1
"Mediation framåt","Relaxation Ensemble, Kevin Kendle","Musik för meditation",USV351364724,1
Meditera,"Relaxation Ensemble, Chris Conway","Musik för meditation",USV351364725,1
"Trappa 3","Relaxation Ensemble, Chris Conway","Musik för meditation",USV351364726,1
"Blick av fred","Relaxation Ensemble, Chris Conway","Musik för meditation",USV351364727,1
"Tredje ögat chakra","Relaxation Ensemble, Kevin Kendle","Musik för meditation",USV351364728,1
"Ether Prayer",Aetherium,"Healing Gold",GBJKT0500143,1
"Elestial Glow",Aetherium,"Healing Gold",GBJKT0500144,1
Älvring,"Relaxation Ensemble, Llewellyn","Avslappnande musik för barn",GBJKT0600279,1
4everybody,LUCKI,4everybody,TCADL1814295,1
"Long Time (Intro)","Playboi Carti","Die Lit",USUM71804186,1
Running,"Desto Dubb","Born to Sale Juice 2",TCADJ1717696,1
"Dream Eater","Kill Bill: The Rapper, Rekcahdam, Rav",Ramona,USHM91731367,1
"Stash Pot","Koopsta Knicca","Da Devil's Playground",USASN0621005,1
"Assassination Day","DJ Muggs, MF DOOM, Kool G Rap","MUGGS X DOOM",GBKPL1811255,1
Voodoo,"Spillage Village","Bears Like This Too Much",USUYG1118829,1
OK,"6 Dogs",OK,USUM71803776,1
"Ayye Mane (feat. Blue November, Lauren Truee & Garrott Odom)",J.Robb,"Ayye Mane (feat. Blue November, Lauren Truee & Garrott Odom)",TCACU1681658,1
Shake,Yeek,Sebastian,QMPKX1718322,1
"After Hours",Yunggoth✰,"After Hours",TCADE1730947,1
Magic,"Thaiboy Digital",S.O.S,SE5AJ1600324,1
"Jump off the Roof","Vince Staples","Summertime '06",USUM71507716,1
"Count It!","Boobie Lootaveli","Count It!",TCADL1841350,1
18,"Kris Wu, Rich Brian, Joji, Trippie Redd Baauer","18 - Single",USUYG1179093,1
"Dungeon (feat. Ghostemane)","Wavy Jone$, Ghostemane","Dungeon (feat. Ghostemane)",TCADA1788263,1
Ridin,"Yoga Flame, D Savage",Ridin,TCADE1731670,1
"The Art of Abstraight Rap Display","FloFilz, JuJu Rogers",Speakthru,DESY21400228,1
"Don't Judge a Corpse by It's Toe Tag","BEXEY, Ghostemane","Don't Judge a Corpse by It's Toe Tag",TCADH1735397,1
Facts,"Loutribe Jigg",Facts,TCADN1863522,1
"Kenwood Ave.","Mir Fontane","Who's Watching the Kids",TCACU1693279,1
"2 Vaults (feat. Lil Yachty)","Tee Grizzley",Activated,QMCE31801731,1
"Day N' Nite","Ken Rebel","Indicted Mind",USA2P1686276,1
"Wood Worm","Noel, Spock","Wood Worm",TCADR1860053,1
"Curren$y - Elevator Musik","Monsta Beatz","Best Of Monsta Beatz 2",QZ22B1611589,1
"Yes Indeed","Lil Baby Drake","Harder Than Ever",USUM71806749,1
"Wassup Wit the Bag (feat. Ski Mask the Slump God & Jay Critch)",Lar$$en,"Never Looking Back",TCADK1782748,1
"I'll Be Fine (R.I.P Fredo)","Matty Wood$","I'll Be Fine (R.I.P Fredo)",QZDA51868124,1
"GOD'S WITH ME",MIKE,"BY THE WATER",GBX721700139,1
"God's Plan",Drake,Scorpion,USCM51800004,1
"Ice Age","Denzel Curry","32 Zel",USC4R1702270,1
"New World Water","Mos Def","Black On Both Sides",USRW50200232,1
911,"BONES, Curtis Heron",PermanentFrown,CA5KR1822262,1
BentOutOfShape,Bones,"PermanentFrown - EP",CA5KR1822263,1
Utility,"BONES, Curtis Heron",PermanentFrown,CA5KR1822265,1
ConsiderThisAWarning,"BONES, Curtis Heron",PermanentFrown,CA5KR1822264,1
"Failure (prod. by Greaf)",BONES,FAILURE,CA5KR1574485,1
"HolySmokes (prod. by Nightmare nasty)",BONES,FAILURE,CA5KR1574495,1
"Resurrection (prod. by Vegard)",BONES,FAILURE,CA5KR1574492,1
"EmptyTrash (prod. by Musa)",BONES,FAILURE,CA5KR1574499,1
Rocks,BONES,paidprogramming2,CA5KR1568028,1
SystemPreferences,BONES,UNRENDERED,CA5KR1568090,1
MissingProjectFiles,BONES,UNRENDERED,CA5KR1568091,1
SunnyDay,BONES,Unrendered,CA5KR1568092,1
ConnectingToServer,BONES,UNRENDERED,CA5KR1568093,1
"Taboo [Ta13Oo]","Denzel Curry",TA13OO,USC4R1802448,1
"Black Balloons [13Lack 13Alloonz]","Denzel Curry",TA13OO,USC4R1802449,1
"Cash Maniac [Cazh Man1Ac]","Denzel Curry",TA13OO,USC4R1802450,1
"Sumo [Zumo]","Denzel Curry",TA13OO,USC4R1802381,1
"Super Saiyan Superman|Zuper Za1Yan Zuperman","Denzel Curry",TA13OO,USC4R1802451,1
"Swutch It Up|Zwitch 1T Up","Denzel Curry",TA13OO,USC4R1802452,1
"Mad I Got It|Mad 1 Got 1T","Denzel Curry",TA13OO,USC4R1802453,1
Siren|Z1renz,"Denzel Curry",TA13OO,USC4R1802454,1
"Clout Cobian|Clout Co13A1N","Denzel Curry",TA13OO,USC4R1802455,1
"The Blackest Balloon|The13Laczwst 13Alloon","Denzel Curry",TA13OO,USC4R1802456,1
Percs|Precz,"Denzel Curry",TA13OO,USC4R1802413,1
Vengeance|Vengeance,"Denzel Curry",TA13OO,USC4R1802457,1
"Black Metal Terrorist|13 M T","Denzel Curry",TA13OO,USC4R1802458,1
"Knight Time","Kirk Knight","Late Knight Special",QMKSC1500032,1
"I Wanna Be Your Dog - Radio Broadcast","Iggy Pop","Shot Myself Up",GBMMS1403011,1
"More Than You Know","Axwell Λ Ingrosso","More Than You Know - EP",GBUM71701735,1
"Nephew (feat. Lil Pump)",Smokepurpp,"Nephew (feat. Lil Pump) - Single",USUM71810095,1
Flamingo,"Kero Kero Bonito","Flamingo - Single",GBKPL1522424,1
"Hot Summer","DJ Durel, Migos","Hot Summer",USUG11801523,1
"We Don't Care","Kanye West","The College Dropout",USDJ20400032,1
"Get Em High (feat. Talib Kweli & Common)","Kanye West","The College Dropout",USDJ20400010,1
"Player's Ball",Outkast,Southernplayalisticadillacmuzik,USLF29300117,1
"Claimin' True",OutKast,Southernplayalisticadillacmuzik,USLF20000390,1
"3 In The Mornin'",UGK,"Ridin' Dirty",USJI10300716,1
"Life Is 2009",Ugk,"UGK (Underground Kingz)",USJI10601067,1
Murder,UGK,"Ridin' Dirty",USJI10300100,1
"Short Texas",UGK,"The Essential UGK",USJI10300104,1
"Int'l Players Anthem (I Choose You)",UGK,"The Essential UGK",USJI10700217,1
"Chrome Plated Woman",UGK,"UGK (Underground Kingz)",USJI10601050,1
"One Day",UGK,"Ridin' Dirty",USJI10300107,1
"Diamonds & Wood",UGK,"Ridin' Dirty",USJI10300103,1
"Front, Back & Side to Side",UGK,"Best of UGK",USJI10300105,1
"Maiden Princess",Andreas,"Nature Angels",GBJKT0920067,1
747,kent,Isola,SEBMC9781110,1
Anthrazit,"AES DANA",Perimeters,USA2P1116786,1
"Up in the Clouds",Blueprint,"Dame Fortune",QMBZ91536825,1
"Alchemy : Remix - Alchemy : Remix",Blueprint,"Iron & Niacin",USMXP0810037,1
Cinemetropolis,"Blue Scholars",Cinemetropolis,TCAAY1122402,1
"Heatstroke feat. Cunninlynguists",Grieves,"The Confessions Of Mr. Modest",USBWK1000044,1
"Out Of My Mind",Grieves,"The Confessions Of Mr. Modest",USBWK1000045,1
"Smile For The Blade",Grieves,"RSE20: 20 Years of Rhymesayers Entertainment",USBWK1000046,1
"The Nosebleed Section","Hilltop Hoods","The Nosebleed Section",AUHT00901008,1
"None Shall Pass","Aesop Rock","None Shall Pass",USA4T0414402,1
Freefallin',Atmosphere,"To All My Friends, Blood Makes The Blade Holy: the Atmosphere ep's",USBWK1000088,1
"Running Water",CYNE,"Running Water",DEX700500036,1
"K.K.K.Y. (Remix) [feat. Skinny De Ville, Fishscales, Sheisty Khrist & Young Chu]",Cunninlynguists,"Strange Journey Volume One",TCABL1227864,1
"To Be For Real (Instrumental) [Deluxe Edition]",Cunninlynguists,"Strange Journey Volume Two [Deluxe Edition]",USTCZ0970993,1
"Miley 3000",Cunninlynguists,"Strange Journey Volume Three",SEVQI1400508,1
"Guide You Through Shadows (feat. Ra Scion & Substantial)",Cunninlynguists,"Strange Journey Volume Three",SEVQI1400509,1
"Dying Breed",Cunninlynguists,"Strange Journey Volume Three",SEVQI1400513,1
Beatcity,"Still Corners","Strange Pleasures",USSUB1203509,1
"Lost Boys","The 69 Eyes",Devils,FIEVG0400004,1
"Never Say Die","The 69 Eyes",Angels,FIEVG0600035,1
"Muchacho's Tune (Live at St. Pancras Church)",Phosphorescent,"Muchacho De Lujo (Deluxe Edition)",USJ5G1338711,1
"Purple Swag","A$AP Rocky","Purple Swag - Single",USRC11101092,1
"Yellow Ledbetter","Pearl Jam","Jeremy - Single",USSM19200006,1
"What Happened to My Brother","Mark Kozelek & Jimmy LaValle","Perils from the Sea",TCABM1396398,1
"Footworkin On Air",Traxman,"Da Mind Of Traxman",US78Q1210032,1
"Itz Crack",Traxman,"Da Mind of Traxman",US78Q1210033,1
"Callin All Freaks",Traxman,"Da Mind Of Traxman",US78Q1210034,1
"Slip Fall",Traxman,"Da Mind Of Traxman",US78Q1210035,1
Tissue,"Blac Youngsta","F*ck Everybody",USUYG1112460,1
"The Shining","Mando Diao","Give Me Fire (New Version)",SEYBD0800416,1
"Strobelite (feat. Peven Everett)",Gorillaz,"Humanz (Deluxe)",GBAYE1700162,1
"Love, Reign O'er Me","The Who",Quadrophenia,GBAKW9601044,1
"Where My Scale","Lud Foe",,USUG11701950,1
"Jump Out The Window","Big Sean","Hip Hop Hit List (Vol. 2)",USUM71615601,1
Gloria,"Mando Diao","Give Me Fire (International Version)",SEYBD0800403,1
Champions,"Kanye West, Gucci Mane, Big Sean, 2 Chainz, Travis Scott, Yo Gotti, Quavo, Desiigner",Champions,USUM71605463,1
"I Need Some Money",Traxman,"Da Mind of Traxman",US78Q1210036,1
"Edge Of The Earth/Post Mortem Boredom","Kid Cudi","Speedin' Bullet 2 Heaven",USUM71517305,1
CONFUSED!,"Kid Cudi","Speedin' Bullet 2 Heaven",USUM71516297,1
"Handle With Care","Kid Cudi","Speedin' Bullet 2 Heaven",USUM71517320,1
Frequency,"Kid Cudi","Rainy Day R&B",USUM71613266,1
"Swim in the Light","Kid Cudi","Passion, Pain & Demon Slayin'",USUM71614685,1
"Rose Golden","Kid Cudi, WILLOW","Passion, Pain & Demon Slayin'",USUM71614693,1
"Baptized In Fire","Kid Cudi, Travis Scott","Passion, Pain & Demon Slayin'",USUM71614695,1
Jafar,Elfenberg,Agrabah,US83Z1780700,1
Gilgamesh,Elfenberg,Antrea,DEU671702579,1
LifeRuiner,BONES,UNRENDERED,CA5KR1568094,1
MustBeARealDragWakingUpAndBeingYou,BONES,Unrendered,CA5KR1568095,1
MyNephewHasAWhitePickupTruck,BONES,UNRENDERED,CA5KR1568096,1
TakingOutTheTrash,BONES,UNRENDERED,CA5KR1568097,1
WhateverHelpsYouSleep,BONES,UNRENDERED,CA5KR1568098,1
TheCurseOfTheGhost,BONES,paidprogramming2,CA5KR1568029,1
PaidProgramming2,BONES,paidprogramming2,CA5KR1568027,1
"99 Problems",JAY-Z,"The Black Album",USDJ20301460,1
"Lost It (feat. Quavo & Offset)","Rich The Kid","The World Is Yours",USUM71803278,1
"Bottle Service","Shoreline Mafia",ShorelineDoThatShit,USAT21802119,1
"Take A Step Back","Ski Mask The Slump God, XXXTENTACION","You Will Regret (Reloaded)",USUM71704625,1
Wokstar,"Smokepurpp, Murda Beatz","Bless Yo Trap",USUM71805341,1
"Gargoyle (feat. Swae Lee & Offset)","Rich The Kid, Swae Lee, Offset","The World Is Yours",USUM71802442,1
"Doubted Me","Cousin Stizz","One Night Only",USRC11701659,1
"Stay ""100""","Smooky MarGielaa","Stay ""100"" - Single",TCADF1765447,1
