spotify_track_uri,ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,reason_start,reason_end,shuffle,skipped,offline
spotify:track:28cm9uWSKVAfZ0HDBlq4rS,2024-03-08 22:14:10+00:00,willexmen,cast,231848,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Alive!,Bakar,Halo,trackdone,trackdone,False,False,True
spotify:track:1sWYVBg7ix2WAq43J9nY7E,2024-03-08 22:16:57+00:00,willexmen,cast,166028,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Are You Looking Up,Mk.gee,Two Star & The Dream Police,trackdone,trackdone,False,False,True
spotify:track:4mMviz9DJKLPyfhxpQIBcW,2024-03-08 22:20:24+00:00,willexmen,cast,205416,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Sidelines,Toro y Moi,Sandhills,trackdone,trackdone,False,False,True
spotify:track:5ie2bMXcmiwk6q8TrP8J1W,2024-03-08 22:23:01+00:00,willexmen,cast,155547,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",long stay (feat. Bakar),Ragz Originale,BARE SUGAR,trackdone,trackdone,False,False,True
spotify:track:1kdxBV8Bb5mo7PRDdqDkvO,2024-03-08 22:25:52+00:00,willexmen,cast,169622,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Lightspeed ~>,grouptherapy.,"i was mature for my age, but i was still a child",trackdone,trackdone,False,False,True
spotify:track:0hUU81fjvfcvaiCCN51oRy,2024-03-08 22:30:53+00:00,willexmen,cast,299887,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Tell Me,James Blake,Playing Robots Into Heaven,trackdone,trackdone,False,False,True
spotify:track:5ta1fZrCY7b98YNJqNN3H8,2024-03-08 22:33:31+00:00,willexmen,cast,156545,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Third Coast,Teezo Touchdown,How Do You Sleep At Night? With You,trackdone,trackdone,False,False,True
spotify:track:0Z4oNNgJKK9VcuSw1L5Cb4,2024-03-08 22:36:19+00:00,willexmen,cast,166895,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",letstalkaboutit,KAYTRAMINÉ,KAYTRAMINÉ,trackdone,trackdone,False,False,True
spotify:track:0FTpFi1BlqoBVELlh7jK50,2024-03-08 22:37:19+00:00,willexmen,cast,59652,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Le Départ,Adi Oasis,Lotus Glow,trackdone,trackdone,False,False,True
spotify:track:78BHW3aMoR2UrF1Pg1W0oc,2024-03-08 22:42:03+00:00,willexmen,cast,281577,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",concentrate,Jonah Yano,concentrate,trackdone,trackdone,False,False,True
spotify:track:6vuGONUpoMGw36V5ihXglV,2024-03-08 22:45:14+00:00,willexmen,cast,189826,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Nowhere Else To Go,Little Dragon,Slipping Into Color,trackdone,trackdone,False,False,True
spotify:track:2P85pvlywFv7CxghMFyido,2024-03-08 22:47:21+00:00,willexmen,cast,125342,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",27 Braids,Earl Sweatshirt,VOIR DIRE,trackdone,trackdone,False,False,True
spotify:track:49oKnEjgRSs3DMXScEU2G1,2024-03-08 22:50:36+00:00,willexmen,cast,194440,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Gangsta,Free Nationals,Gangsta,trackdone,trackdone,False,False,True
spotify:track:55iIwthaAPW16jlf2DJG60,2024-03-08 22:52:49+00:00,willexmen,cast,130940,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Half Of It [Feat. Nappy Nina],Butcher Brown,Solar Music,trackdone,trackdone,False,False,True
spotify:track:6mvFSD5KNfWyQIsBrIRst2,2024-03-08 22:55:57+00:00,willexmen,cast,185759,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",ORANGE WINE,BLK ODYSSY,DIAMONDS & FREAKS,trackdone,trackdone,False,False,True
spotify:track:2iPfam65gH9PWFplrBXwDW,2024-03-08 22:58:56+00:00,willexmen,cast,178904,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Bless (feat. MIKE & Sideshow),The Alchemist,Flying High,trackdone,trackdone,False,False,True
spotify:track:4Lu5ziXjHHV08YnU5ruNEx,2024-03-08 23:01:57+00:00,willexmen,cast,179682,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",NO SCOPE,Jean Dawson,"""DESTRUCTION FOR DUMMIES"", PT. 2 JEAN DAWSON AS ""NIGHTMARE""",trackdone,trackdone,False,False,True
spotify:track:2eMnWLn7VUZaTOfNkFAz4r,2024-03-08 23:03:30+00:00,willexmen,cast,91575,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Can We Do This? - Original Demo,Speakers Corner Quartet,Further Out Than The Edge,trackdone,trackdone,False,False,True
spotify:track:6KCPje9DnWgRse7ss9LbyS,2024-03-08 23:05:57+00:00,willexmen,cast,145962,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Won't Be Waiting,Moses Ideka,Won't Be Waiting,trackdone,trackdone,False,False,True
spotify:track:3K47ikyjLxsDVsVngoK00T,2024-03-08 23:09:06+00:00,willexmen,cast,187574,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Dead Zone,Earl Sweatshirt,VOIR DIRE,trackdone,trackdone,False,False,True
spotify:track:0zD58i3BWyPRhGrx7ZBoN9,2024-03-08 23:13:04+00:00,willexmen,cast,236907,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Fire The Editor,James Blake,Playing Robots Into Heaven,trackdone,trackdone,False,False,True
spotify:track:0y8nya5YoV2ESeyU4tpjQP,2024-03-08 23:15:27+00:00,willexmen,cast,141025,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",should be! (feat. Lila Ramani),MIKE,Burning Desire,trackdone,trackdone,False,False,True
spotify:track:26ZtCUtuDqeVjyTk0IsJzR,2024-03-08 23:18:37+00:00,willexmen,cast,189524,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",X-RAY,Jean Dawson,"""DESTRUCTION FOR DUMMIES"", PT. 2 JEAN DAWSON AS ""NIGHTMARE""",trackdone,trackdone,False,False,True
spotify:track:09C7sAnEMyDzvpaNeA6NZb,2024-03-08 23:20:53+00:00,willexmen,cast,134501,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",You got it,Mk.gee,Two Star & The Dream Police,trackdone,trackdone,False,False,True
spotify:track:4SRY0aXM7Sb3HTqgxG0cWr,2024-03-08 23:23:05+00:00,willexmen,cast,130188,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Embers (feat Liv.e & Venna),Navy Blue,Ways of Knowing,trackdone,trackdone,False,False,True
spotify:track:0TFzKqmZl7HjklWP0KWqXt,2024-03-08 23:26:00+00:00,willexmen,cast,173333,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Soft Landing,billy woods,Maps,trackdone,trackdone,False,False,True
spotify:track:69TkV5lpkXl6gW2s2OIx6R,2024-03-08 23:29:03+00:00,willexmen,cast,181865,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",how i’m feeling,grouptherapy.,"i was mature for my age, but i was still a child",trackdone,trackdone,False,False,True
spotify:track:2d0dCpzPN76EhB4yv3S6ng,2024-03-08 23:34:00+00:00,willexmen,cast,294935,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Pain Is Inevitable,Daniel Caesar,NEVER ENOUGH,trackdone,trackdone,False,False,True
spotify:track:1NoxZc2x2Y7eX1U5wHj6hr,2024-03-08 23:36:53+00:00,willexmen,cast,172574,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Asking To Break,James Blake,Playing Robots Into Heaven,trackdone,trackdone,False,False,True
spotify:track:6TeJroHNM4rXP4GluTvKXV,2024-03-08 23:39:49+00:00,willexmen,cast,174501,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Candy,Mk.gee,Two Star & The Dream Police,trackdone,trackdone,False,False,True
spotify:track:2CT7QmHAl3zSiZ2jJ2bGsl,2024-03-08 23:41:25+00:00,willexmen,cast,94569,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",U Shld Heal,ENNY,We Go Again,trackdone,trackdone,False,False,True
spotify:track:7CwO2esrH095tjxmJVMY2E,2024-03-08 23:44:23+00:00,willexmen,cast,177064,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",THank god 4 me,ScHoolboy Q,BLUE LIPS,trackdone,trackdone,False,False,True
spotify:track:3nf5XHPsVrli1vzS16JCTE,2024-03-08 23:46:51+00:00,willexmen,cast,146442,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Free the Ruler,Earl Sweatshirt,VOIR DIRE,trackdone,trackdone,False,False,True
spotify:track:7Ivms2W5VboIiOGJF7trey,2024-03-08 23:50:16+00:00,willexmen,cast,203300,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Peak,grouptherapy.,"i was mature for my age, but i was still a child",trackdone,trackdone,False,False,True
spotify:track:0dn6S6lJqAIQg90kMmWtVj,2024-03-08 23:53:50+00:00,willexmen,cast,212792,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",NO SZNS,Jean Dawson,NO SZNS,trackdone,trackdone,False,False,True
spotify:track:5rYTMjVkGioNF4MpSQISlg,2024-03-08 23:57:32+00:00,willexmen,cast,220096,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Desoleil (Brilliant Corners),Loyle Carner,"Not Waving, But Drowning",trackdone,trackdone,False,False,True
spotify:track:4p1uenobmaSwFWfbf6BpxI,2024-03-08 23:59:23+00:00,willexmen,cast,109838,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Rushback,Matt Martians,Matt's Missing,trackdone,trackdone,False,False,True
spotify:track:5UWJ898JHDe9Ong9Gnkdhd,2024-03-09 00:03:29+00:00,willexmen,cast,244039,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Sleeper,BADBADNOTGOOD,Sleeper,trackdone,trackdone,False,False,True
spotify:track:1OhlcrOBfQYntksbcryXKC,2024-03-09 00:04:27+00:00,willexmen,cast,57044,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Amén,Berhana,Amén (The Nomad’s Dream),trackdone,trackdone,False,False,True
spotify:track:5BtPdQhHPyJIaEqfoj7BlB,2024-03-09 00:08:01+00:00,willexmen,cast,213267,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",MiNt cHoCoLaTe (feat. Conway the Machine),1999 WRITE THE FUTURE,hella (˃̣̣̥╭╮˂̣̣̥) ✧ ♡ ‧º·˚,trackdone,trackdone,False,False,True
spotify:track:4Oh1oqgpwae7V9aiSmfZr3,2024-03-09 00:11:33+00:00,willexmen,cast,209763,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Nasty,grouptherapy.,"i was mature for my age, but i was still a child",trackdone,trackdone,False,False,True
spotify:track:1j1lE1RvKZH4aADKKXdxOo,2024-03-09 00:15:38+00:00,willexmen,cast,243384,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Car Parts,Ama Lou,I Came Home Late,trackdone,trackdone,False,False,True
spotify:track:1H8BKN1WYV6AW1kghI3ldP,2024-03-09 00:18:42+00:00,willexmen,cast,182576,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Orlando,Blood Orange,Negro Swan,trackdone,trackdone,False,False,True
spotify:track:2frO7KXHnTX3P8AJRy5N6U,2024-03-09 00:20:16+00:00,willexmen,cast,92530,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Blue Smoke,billy woods,Maps,trackdone,trackdone,False,False,True
spotify:track:3LpIKVn5vVhuZZpPCx8Poi,2024-03-09 00:22:51+00:00,willexmen,cast,153910,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",mister misfit but aint missed a fit in months,Smino,mister misfit but aint missed a fit in months,trackdone,trackdone,False,False,True
spotify:track:1ic7rjvkA5LzguZHZHAe6M,2024-03-09 00:26:30+00:00,willexmen,cast,217885,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",plz don’t cut my wings (feat. Earl Sweatshirt),MIKE,Burning Desire,trackdone,trackdone,False,False,True
spotify:track:2MdaZiTCxs3ocA43K0lsgx,2024-03-09 00:29:07+00:00,willexmen,cast,155523,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Colour Blind,SAULT,Untitled (God),trackdone,trackdone,False,False,True
spotify:track:7cZlY5e0hIuE4rHmuaFZu3,2024-03-09 00:32:25+00:00,willexmen,cast,196607,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",American Psycho,grouptherapy.,"i was mature for my age, but i was still a child",trackdone,trackdone,False,False,True
spotify:track:2AsW2pbLy1mTBsaVbMbEBk,2024-03-09 00:35:03+00:00,willexmen,cast,156834,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Invisible,Bakar,Halo,trackdone,trackdone,False,False,True
spotify:track:3tTN7GhqxOZrjqJ6iMyNad,2024-03-09 00:36:44+00:00,willexmen,cast,100229,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Agriculture,billy woods,Maps,trackdone,trackdone,False,False,True
spotify:track:1h2jNthQ3xCGtsDIW4EbsS,2024-03-09 00:38:20+00:00,willexmen,cast,95087,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Going Home,Berhana,Amén (The Nomad’s Dream),trackdone,trackdone,False,False,True
spotify:track:0LVCuBsPmGaYvGV3IOMXFy,2024-03-09 00:42:11+00:00,willexmen,cast,229349,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Ninety Three 'Til Infinity And Beyoncé,André 3000,New Blue Sun,trackdone,trackdone,False,False,True
spotify:track:4Nr7KnuPcMA91IrevTYWwC,2024-03-09 00:45:24+00:00,willexmen,cast,191158,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast","That Is My Life, That Is Yours",King Krule,Space Heavy,trackdone,trackdone,False,False,True
spotify:track:4bd1kiJAeUOZnZhwfbpoIs,2024-03-09 00:48:45+00:00,willexmen,cast,200207,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",PULP FICTION,Kenny Mason,HIGHWAY 9,trackdone,trackdone,False,False,True
spotify:track:2Wzcv2FW1nfvhzKIGMi5Ij,2024-03-09 00:51:10+00:00,willexmen,cast,144374,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",club song :(,grouptherapy.,"i was mature for my age, but i was still a child",trackdone,trackdone,False,False,True
spotify:track:0b2b3WzP0QxuA0R7mKg9CL,2024-03-09 00:54:44+00:00,willexmen,cast,211756,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",FaceTime,billy woods,Maps,trackdone,trackdone,False,False,True
spotify:track:01wXY7C3ywHBMKmj3f31EB,2024-03-09 00:58:40+00:00,willexmen,cast,234470,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Free (feat. Tom Misch),Joel Culpepper,Free (feat. Tom Misch),trackdone,trackdone,False,False,True
spotify:track:6CiOWFRE5AaF3H1yQHWeyq,2024-03-09 01:00:48+00:00,willexmen,cast,126329,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Masego’s Interlude,Sango,Masego’s Interlude,trackdone,trackdone,False,False,True
spotify:track:6HSTJbYzJCK5jKz7hrsvQh,2024-03-09 01:03:49+00:00,willexmen,cast,180406,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",intro,Orion Sun,Getaway,trackdone,trackdone,False,False,True
spotify:track:2fkeWbM6iqTw7oGHTYm2lw,2024-03-09 01:06:56+00:00,willexmen,cast,186151,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",4422,Drake,More Life,trackdone,trackdone,False,False,True
spotify:track:5kYaWgEAb5WTI0x97T5Kh1,2024-03-09 01:09:18+00:00,willexmen,cast,140165,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Creme's Interlude,Pink Siifu,FlySiifu's,trackdone,trackdone,False,False,True
spotify:track:3lWRFtebpHIK2DgfuKy4xn,2024-03-09 01:12:38+00:00,willexmen,cast,199640,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",DOPAMINE & HENNESSY,BLK ODYSSY,DIAMONDS & FREAKS,trackdone,trackdone,False,False,True
spotify:track:12AOsImtp5x0rCnoaE9QSl,2024-03-09 01:15:18+00:00,willexmen,cast,157744,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Funny Guy,ScHoolboy Q,BLUE LIPS,trackdone,trackdone,False,False,True
spotify:track:7jUXw7PmrAAPqFxXlsUQsZ,2024-03-09 01:18:05+00:00,willexmen,cast,166046,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Like a Habit,Berhana,Amén (The Nomad’s Dream),trackdone,trackdone,False,False,True
spotify:track:1QBbCxj5i5Ug2opOFnkYNp,2024-03-09 01:21:04+00:00,willexmen,cast,177580,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Can We Do This?,Speakers Corner Quartet,Further Out Than The Edge,trackdone,trackdone,False,False,True
spotify:track:7MOgLN4PHcXhhTZLchodnC,2024-03-09 01:26:21+00:00,willexmen,cast,316096,SE,83.252.48.221,"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000 DeviceType/Chromecast",Plastic 100°C,Sampha,Process,trackdone,trackdone,False,False,True
